,Time,Resource,State,Activtiy,Expected End Time,Material,Target location
3155,5528.902978163008,TR1,TP1,end state,5528.902978163008,Material_2 instance N.177,R3
3156,5528.902978163008,R3,P3,start state,5531.532100765036,Material_2 instance N.177,
3158,5529.196536552589,TR1,TP1,start state,5529.4576476637,Material_2 instance N.173,R2
3159,5529.196536552589,R2,P2,start state,5544.196536552589,Material_1 instance N.176,
3157,5529.196536552589,R2,P2,end state,5529.196536552589,Material_2 instance N.173,
3161,5529.4576476637,TR1,TP1,start state,5529.718758774811,Material_2 instance N.173,R1
3160,5529.4576476637,TR1,TP1,end state,5529.4576476637,Material_2 instance N.173,R2
3162,5529.718758774811,TR1,TP1,end state,5529.718758774811,Material_2 instance N.173,R1
3163,5531.532100765036,R3,P3,end state,5531.532100765036,Material_2 instance N.177,
3164,5531.532100765036,TR1,TP1,start state,5531.904322987259,Material_2 instance N.177,R3
3165,5531.904322987259,TR1,TP1,end state,5531.904322987259,Material_2 instance N.177,R3
3166,5531.904322987259,TR1,TP1,start state,5532.16543409837,Material_2 instance N.177,R2
3167,5532.16543409837,TR1,TP1,end state,5532.16543409837,Material_2 instance N.177,R2
3168,5532.26455356673,R3,Breakdownstate_1,start state,5562.26455356673,,
3170,5537.987959305023,TR1,TP1,start state,5538.249070416134,Material_1 instance N.175,R1
3171,5537.987959305023,R1,P2,start state,5552.987959305023,Material_2 instance N.172,
3169,5537.987959305023,R1,P1,end state,5537.987959305023,Material_1 instance N.175,
3172,5538.249070416134,TR1,TP1,end state,5538.249070416134,Material_1 instance N.175,R1
3173,5538.249070416134,TR1,TP1,start state,5538.510181527245,Material_1 instance N.175,R2
3174,5538.510181527245,TR1,TP1,end state,5538.510181527245,Material_1 instance N.175,R2
3175,5540.0977439982,R1,P1,end state,5540.0977439982,Material_2 instance N.171,
3176,5544.196536552589,R2,P2,end state,5544.196536552589,Material_1 instance N.176,
3177,5544.196536552589,TR1,TP1,start state,5544.4576476637,Material_1 instance N.176,R3
3178,5544.196536552589,R2,P2,start state,5559.196536552589,Material_2 instance N.177,
3179,5544.4576476637,TR1,TP1,end state,5544.4576476637,Material_1 instance N.176,R3
3182,5552.987959305023,TR1,TP1,start state,5553.360181527245,Material_2 instance N.172,R1
3183,5552.987959305023,R1,P1,start state,5559.6378133650005,Material_2 instance N.173,
3180,5552.987959305023,R1,P2,end state,5552.987959305023,Material_2 instance N.172,
3181,5552.987959305023,R1,P2,start state,5567.987959305023,Material_1 instance N.174,
3184,5553.360181527245,TR1,TP1,end state,5553.360181527245,Material_2 instance N.172,R1
3185,5553.360181527245,TR1,TP1,start state,5553.732403749467,Material_2 instance N.172,R3
3186,5553.732403749467,TR1,TP1,end state,5553.732403749467,Material_2 instance N.172,R3
3187,5559.196536552589,R2,P2,end state,5559.196536552589,Material_2 instance N.177,
3188,5559.196536552589,TR1,TP1,start state,5559.4576476637,Material_2 instance N.177,R2
3189,5559.196536552589,R2,P2,start state,5574.196536552589,Material_1 instance N.175,
3190,5559.4576476637,TR1,TP1,end state,5559.4576476637,Material_2 instance N.177,R2
3191,5559.4576476637,TR1,TP1,start state,5559.718758774811,Material_2 instance N.177,R1
3193,5559.6378133650005,R1,P1,start state,5579.080973057116,Material_2 instance N.178,
3192,5559.6378133650005,R1,P1,end state,5559.6378133650005,Material_2 instance N.173,
3194,5559.718758774811,TR1,TP1,end state,5559.718758774811,Material_2 instance N.177,R1
3195,5562.26455356673,R3,Breakdownstate_1,end state,5562.26455356673,,
3196,5562.26455356673,R3,P1,start state,5566.9473278629575,Material_1 instance N.176,
3197,5566.9473278629575,R3,P1,end state,5566.9473278629575,Material_1 instance N.176,
3198,5566.9473278629575,R3,P1,start state,5578.56218561319,Material_2 instance N.172,
3199,5567.3876386809225,R2,P2,start interrupt,5574.196536552589,Material_1 instance N.175,
3200,5567.3876386809225,R2,Breakdownstate_2,start state,5597.3876386809225,,
3201,5567.987959305023,R1,P2,end state,5567.987959305023,Material_1 instance N.174,
3202,5567.987959305023,TR1,TP1,start state,5568.360181527245,Material_1 instance N.174,R3
3203,5567.987959305023,R1,P1,start state,5585.782136128954,Material_2 instance N.177,
3204,5568.360181527245,TR1,TP1,end state,5568.360181527245,Material_1 instance N.174,R3
3206,5570.847595908481,R3,Breakdownstate_2,start state,5600.847595908481,,
3205,5570.847595908481,R3,P1,start interrupt,5578.56218561319,Material_2 instance N.172,
3207,5579.080973057116,R1,P1,end state,5579.080973057116,Material_2 instance N.178,
3208,5579.080973057116,TR1,TP1,start state,5579.453195279339,Material_2 instance N.178,R1
3209,5579.080973057116,R1,P1,start state,5586.952483629635,Material_1 instance N.180,
3210,5579.453195279339,TR1,TP1,end state,5579.453195279339,Material_2 instance N.178,R1
3211,5579.453195279339,TR1,TP1,start state,5579.71430639045,Material_2 instance N.178,R2
3212,5579.71430639045,TR1,TP1,end state,5579.71430639045,Material_2 instance N.178,R2
3213,5585.782136128954,R1,P1,end state,5585.782136128954,Material_2 instance N.177,
3214,5586.952483629635,R1,P1,end state,5586.952483629635,Material_1 instance N.180,
3215,5586.952483629635,TR1,TP1,start state,5587.213594740746,Material_1 instance N.180,R1
3217,5587.213594740746,TR1,TP1,start state,5587.363594740746,Material_1 instance N.180,R1
3216,5587.213594740746,TR1,TP1,end state,5587.213594740746,Material_1 instance N.180,R1
3218,5587.363594740746,TR1,TP1,end state,5587.363594740746,Material_1 instance N.180,R1
3219,5587.363594740746,R1,P2,start state,5602.363594740746,Material_1 instance N.180,
3220,5597.3876386809225,R2,Breakdownstate_2,end state,5597.3876386809225,,
3221,5597.3876386809225,R2,P2,end interrupt,5604.196536552589,Material_1 instance N.175,
3222,5597.3876386809225,R2,P2,start state,5604.196536552589,Material_1 instance N.175,
3223,5600.847595908481,R3,Breakdownstate_2,end state,5600.847595908481,,
3224,5600.847595908481,R3,P1,end interrupt,5608.56218561319,Material_2 instance N.172,
3225,5600.847595908481,R3,P1,start state,5608.56218561319,Material_2 instance N.172,
3227,5602.363594740746,TR1,TP1,start state,5602.513594740745,Material_1 instance N.180,R1
3226,5602.363594740746,R1,P2,end state,5602.363594740746,Material_1 instance N.180,
3229,5602.513594740745,R1,P1,start state,5612.076354296101,Material_1 instance N.180,
3228,5602.513594740745,TR1,TP1,end state,5602.513594740745,Material_1 instance N.180,R1
3230,5604.196536552589,R2,P2,end state,5604.196536552589,Material_1 instance N.175,
3231,5604.196536552589,TR1,TP1,start state,5604.4576476637,Material_1 instance N.175,R2
3232,5604.196536552589,R2,P3,start state,5609.110537849098,Material_2 instance N.178,
3233,5604.4576476637,TR1,TP1,end state,5604.4576476637,Material_1 instance N.175,R2
3234,5604.4576476637,TR1,TP1,start state,5604.718758774811,Material_1 instance N.175,R1
3235,5604.718758774811,TR1,TP1,end state,5604.718758774811,Material_1 instance N.175,R1
3236,5604.718758774811,R1,P1,start state,5616.9717809162685,Material_1 instance N.175,
3237,5608.56218561319,R3,P1,end state,5608.56218561319,Material_2 instance N.172,
3238,5608.56218561319,R3,P1,start state,5623.846183988741,Material_1 instance N.174,
3240,5609.110537849098,TR1,TP1,start state,5609.371648960209,Material_2 instance N.178,R2
3239,5609.110537849098,R2,P3,end state,5609.110537849098,Material_2 instance N.178,
3241,5609.371648960209,TR1,TP1,end state,5609.371648960209,Material_2 instance N.178,R2
3242,5609.371648960209,TR1,TP1,start state,5609.521648960209,Material_2 instance N.178,R2
3243,5609.521648960209,TR1,TP1,end state,5609.521648960209,Material_2 instance N.178,R2
3244,5609.521648960209,R2,P2,start state,5624.521648960209,Material_2 instance N.178,
3245,5612.076354296101,R1,P1,end state,5612.076354296101,Material_1 instance N.180,
3246,5616.9717809162685,R1,P1,end state,5616.9717809162685,Material_1 instance N.175,
3247,5623.846183988741,R3,P1,end state,5623.846183988741,Material_1 instance N.174,
3248,5623.846183988741,R3,P1,start state,5639.432511607681,Material_1 instance N.179,
3249,5624.521648960209,R2,P2,end state,5624.521648960209,Material_2 instance N.178,
3250,5624.521648960209,TR1,TP1,start state,5624.78276007132,Material_2 instance N.178,R3
3251,5624.78276007132,TR1,TP1,end state,5624.78276007132,Material_2 instance N.178,R3
3252,5639.432511607681,R3,P1,end state,5639.432511607681,Material_1 instance N.179,
3253,5639.432511607681,R3,P1,start state,5652.326261800936,Material_2 instance N.181,
3254,5639.432511607681,TR1,TP1,start state,5639.804733829903,Material_1 instance N.179,R1
3255,5639.804733829903,TR1,TP1,end state,5639.804733829903,Material_1 instance N.179,R1
3256,5639.804733829903,R1,P2,start state,5654.804733829903,Material_1 instance N.179,
3257,5647.959144638205,R1,P1,start state,5661.319747442368,Material_1 instance N.183,
3258,5652.326261800936,R3,P1,end state,5652.326261800936,Material_2 instance N.181,
3259,5652.326261800936,R3,P1,start state,5659.665279580164,Material_2 instance N.178,
3260,5652.326261800936,TR1,TP1,start state,5652.698484023158,Material_2 instance N.181,R3
3262,5652.698484023158,TR1,TP1,start state,5652.959595134269,Material_2 instance N.181,R2
3261,5652.698484023158,TR1,TP1,end state,5652.698484023158,Material_2 instance N.181,R3
3263,5652.959595134269,TR1,TP1,end state,5652.959595134269,Material_2 instance N.181,R2
3264,5652.959595134269,R2,P3,start state,5660.760522356388,Material_2 instance N.181,
3265,5654.804733829903,R1,P2,end state,5654.804733829903,Material_1 instance N.179,
3266,5654.804733829903,TR1,TP1,start state,5655.065844941014,Material_1 instance N.179,R1
3267,5655.065844941014,TR1,TP1,end state,5655.065844941014,Material_1 instance N.179,R1
3268,5655.065844941014,TR1,TP1,start state,5655.2158449410135,Material_1 instance N.179,R1
3269,5655.2158449410135,TR1,TP1,end state,5655.2158449410135,Material_1 instance N.179,R1
3270,5655.2158449410135,R1,P1,start state,5658.334950074726,Material_1 instance N.179,
3271,5658.334950074726,R1,P1,end state,5658.334950074726,Material_1 instance N.179,
3273,5659.665279580164,R3,P1,start state,5679.56840139521,Material_1 instance N.182,
3272,5659.665279580164,R3,P1,end state,5659.665279580164,Material_2 instance N.178,
3274,5660.760522356388,R2,P3,end state,5660.760522356388,Material_2 instance N.181,
3275,5660.760522356388,TR1,TP1,start state,5661.021633467499,Material_2 instance N.181,R2
3276,5661.021633467499,TR1,TP1,end state,5661.021633467499,Material_2 instance N.181,R2
3277,5661.021633467499,TR1,TP1,start state,5661.28274457861,Material_2 instance N.181,R1
3278,5661.28274457861,TR1,TP1,end state,5661.28274457861,Material_2 instance N.181,R1
3279,5661.28274457861,R1,P2,start state,5676.28274457861,Material_2 instance N.181,
3280,5661.319747442368,R1,P1,end state,5661.319747442368,Material_1 instance N.183,
3281,5661.319747442368,TR1,TP1,start state,5661.580858553479,Material_1 instance N.183,R2
3283,5661.580858553479,R2,P2,start state,5676.580858553479,Material_1 instance N.183,
3282,5661.580858553479,TR1,TP1,end state,5661.580858553479,Material_1 instance N.183,R2
3284,5665.795243029673,R1,P1,start state,5676.645070700877,Material_2 instance N.184,
3285,5676.28274457861,R1,P2,end state,5676.28274457861,Material_2 instance N.181,
3286,5676.28274457861,TR1,TP1,start state,5676.543855689721,Material_2 instance N.181,R1
3287,5676.543855689721,TR1,TP1,end state,5676.543855689721,Material_2 instance N.181,R1
3288,5676.543855689721,TR1,TP1,start state,5676.69385568972,Material_2 instance N.181,R1
3289,5676.580858553479,R2,P2,end state,5676.580858553479,Material_1 instance N.183,
3290,5676.645070700877,R1,P1,end state,5676.645070700877,Material_2 instance N.184,
3291,5676.69385568972,TR1,TP1,end state,5676.69385568972,Material_2 instance N.181,R1
3292,5676.69385568972,TR1,TP1,start state,5676.954966800831,Material_1 instance N.183,R2
3293,5676.69385568972,R1,P1,start state,5698.310384122536,Material_2 instance N.181,
3294,5676.954966800831,TR1,TP1,end state,5676.954966800831,Material_1 instance N.183,R2
3295,5676.954966800831,TR1,TP1,start state,5677.216077911942,Material_1 instance N.183,R3
3296,5677.216077911942,TR1,TP1,end state,5677.216077911942,Material_1 instance N.183,R3
3297,5677.216077911942,TR1,TP1,start state,5677.5883001341645,Material_2 instance N.184,R1
3299,5677.5883001341645,TR1,TP1,start state,5677.849411245275,Material_2 instance N.184,R2
3298,5677.5883001341645,TR1,TP1,end state,5677.5883001341645,Material_2 instance N.184,R1
3300,5677.849411245275,TR1,TP1,end state,5677.849411245275,Material_2 instance N.184,R2
3301,5677.849411245275,R2,P3,start state,5695.494468965252,Material_2 instance N.184,
3302,5679.09563399004,R2,P3,start interrupt,5695.494468965252,Material_2 instance N.184,
3303,5679.09563399004,R2,Breakdownstate_2,start state,5709.09563399004,,
3304,5679.56840139521,R3,P1,end state,5679.56840139521,Material_1 instance N.182,
3305,5679.56840139521,R3,P1,start state,5691.812564443883,Material_1 instance N.183,
3306,5679.56840139521,TR1,TP1,start state,5679.8295125063205,Material_1 instance N.182,R3
3307,5679.8295125063205,TR1,TP1,end state,5679.8295125063205,Material_1 instance N.182,R3
3308,5679.8295125063205,TR1,TP1,start state,5680.201734728543,Material_1 instance N.182,R1
3310,5680.201734728543,R1,P2,start state,5695.201734728543,Material_1 instance N.182,
3309,5680.201734728543,TR1,TP1,end state,5680.201734728543,Material_1 instance N.182,R1
3311,5691.812564443883,R3,P1,end state,5691.812564443883,Material_1 instance N.183,
3312,5695.201734728543,R1,P2,end state,5695.201734728543,Material_1 instance N.182,
3313,5695.201734728543,TR1,TP1,start state,5695.573956950765,Material_1 instance N.182,R3
3314,5695.201734728543,R1,P1,start state,5708.6978894085305,Material_1 instance N.185,
3315,5695.573956950765,TR1,TP1,end state,5695.573956950765,Material_1 instance N.182,R3
3316,5695.573956950765,R3,P1,start state,5716.639678669996,Material_1 instance N.182,
3317,5697.565108541257,R1,P1,start interrupt,5698.310384122536,Material_2 instance N.181,
3318,5697.565108541257,R1,P1,start interrupt,5708.6978894085305,Material_1 instance N.185,
3319,5697.565108541257,R1,Breakdownstate_1,start state,5727.565108541257,,
3322,5709.09563399004,R2,P3,start state,5725.494468965252,Material_2 instance N.184,
3320,5709.09563399004,R2,Breakdownstate_2,end state,5709.09563399004,,
3321,5709.09563399004,R2,P3,end interrupt,5725.494468965252,Material_2 instance N.184,
3323,5715.027475728753,R3,P1,start interrupt,5716.639678669996,Material_1 instance N.182,
3324,5715.027475728753,R3,Breakdownstate_2,start state,5745.027475728753,,
3325,5725.494468965252,R2,P3,end state,5725.494468965252,Material_2 instance N.184,
3326,5725.494468965252,TR1,TP1,start state,5725.755580076363,Material_2 instance N.184,R2
3327,5725.755580076363,TR1,TP1,end state,5725.755580076363,Material_2 instance N.184,R2
3328,5725.755580076363,TR1,TP1,start state,5725.905580076363,Material_2 instance N.184,R2
3329,5725.905580076363,TR1,TP1,end state,5725.905580076363,Material_2 instance N.184,R2
3330,5725.905580076363,R2,P2,start state,5740.905580076363,Material_2 instance N.184,
3332,5727.565108541257,R1,P1,end interrupt,5728.310384122536,Material_2 instance N.181,
3335,5727.565108541257,R1,P1,start state,5738.6978894085305,Material_1 instance N.185,
3334,5727.565108541257,R1,P1,end interrupt,5738.6978894085305,Material_1 instance N.185,
3331,5727.565108541257,R1,Breakdownstate_1,end state,5727.565108541257,,
3333,5727.565108541257,R1,P1,start state,5728.310384122536,Material_2 instance N.181,
3336,5728.310384122536,R1,P1,end state,5728.310384122536,Material_2 instance N.181,
3337,5738.6978894085305,R1,P1,end state,5738.6978894085305,Material_1 instance N.185,
3338,5738.6978894085305,TR1,TP1,start state,5738.959000519641,Material_1 instance N.185,R1
3339,5738.959000519641,TR1,TP1,end state,5738.959000519641,Material_1 instance N.185,R1
3340,5738.959000519641,TR1,TP1,start state,5739.109000519641,Material_1 instance N.185,R1
3341,5739.109000519641,TR1,TP1,end state,5739.109000519641,Material_1 instance N.185,R1
3342,5739.109000519641,R1,P2,start state,5754.109000519641,Material_1 instance N.185,
3344,5740.905580076363,TR1,TP1,start state,5741.166691187474,Material_2 instance N.184,R2
3343,5740.905580076363,R2,P2,end state,5740.905580076363,Material_2 instance N.184,
